sales_key,transaction_id,detail_id,time_key,customer_key,product_key,store_key,channel_key,payment_key,promotion_key,quantity_sold,unit_price,gross_sales,discount_amount,net_sales,cost_amount,net_profit
1118,TRX-00473,DTL-001118,20241014,460,4,25,2,473,4,1,16999000,16999000.0,2039880.0,14959120.0,12239000.0,2720120.0
1119,TRX-00474,DTL-001119,20240808,1000,45,1,1,474,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
1120,TRX-00474,DTL-001120,20240808,1000,87,1,1,474,13,1,1199000,1199000.0,119900.0,1079100.0,863000.0,216100.0
1121,TRX-00475,DTL-001121,20250313,625,61,12,2,475,11,1,5599000,5599000.0,447920.0,5151080.0,4031000.0,1120080.0
1122,TRX-00475,DTL-001122,20250313,625,78,12,2,475,5,1,21999000,21999000.0,1759920.0,20239080.0,15839000.0,4400080.0
1123,TRX-00476,DTL-001123,20250514,1000,79,9,3,476,17,2,18999000,37998000.0,4559760.0,33438240.0,27358000.0,6080240.0
1124,TRX-00476,DTL-001124,20250514,1000,12,9,3,476,18,1,11499000,11499000.0,1724850.0,9774150.0,8279000.0,1495150.0
1125,TRX-00476,DTL-001125,20250514,1000,77,9,3,476,21,2,1999000,3998000.0,0.0,3998000.0,2878000.0,1120000.0
1126,TRX-00477,DTL-001126,20240616,54,94,12,3,477,21,2,2999000,5998000.0,0.0,5998000.0,4318000.0,1680000.0
1127,TRX-00478,DTL-001127,20240414,508,84,11,2,478,21,2,1399000,2798000.0,0.0,2798000.0,2014000.0,784000.0
1128,TRX-00478,DTL-001128,20240414,508,8,11,2,478,21,2,10999000,21998000.0,0.0,21998000.0,15838000.0,6160000.0
1129,TRX-00479,DTL-001129,20250327,645,28,5,2,479,19,1,20999000,20999000.0,1049950.0,19949050.0,15119000.0,4830050.0
1130,TRX-00479,DTL-001130,20250327,645,92,5,2,479,21,1,649000,649000.0,0.0,649000.0,467000.0,182000.0
1131,TRX-00480,DTL-001131,20241015,743,22,24,3,480,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
1132,TRX-00481,DTL-001132,20240412,49,10,4,3,481,21,1,12599000,12599000.0,0.0,12599000.0,9071000.0,3528000.0
1133,TRX-00481,DTL-001133,20240412,49,90,4,3,481,21,3,699000,2097000.0,0.0,2097000.0,1509000.0,588000.0
1134,TRX-00482,DTL-001134,20240316,1000,81,16,3,482,21,2,7999000,15998000.0,0.0,15998000.0,11518000.0,4480000.0
1135,TRX-00482,DTL-001135,20240316,1000,19,16,3,482,21,1,14999000,14999000.0,0.0,14999000.0,10799000.0,4200000.0
1136,TRX-00483,DTL-001136,20240701,919,90,25,3,483,15,1,699000,699000.0,55920.0,643080.0,503000.0,140080.0
1137,TRX-00484,DTL-001137,20250410,1000,40,10,2,484,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
1138,TRX-00485,DTL-001138,20240715,709,53,18,3,485,14,3,5099000,15297000.0,458910.0,14838090.0,11013000.0,3825090.0
1139,TRX-00485,DTL-001139,20240715,709,86,18,3,485,21,2,1199000,2398000.0,0.0,2398000.0,1726000.0,672000.0
1140,TRX-00485,DTL-001140,20240715,709,58,18,3,485,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
1141,TRX-00486,DTL-001141,20250420,881,58,12,2,486,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
1142,TRX-00486,DTL-001142,20250420,881,59,12,2,486,21,1,2299000,2299000.0,0.0,2299000.0,1655000.0,644000.0
1143,TRX-00486,DTL-001143,20250420,881,5,12,2,486,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
1144,TRX-00487,DTL-001144,20240802,325,28,14,2,487,21,2,20999000,41998000.0,0.0,41998000.0,30238000.0,11760000.0
1145,TRX-00487,DTL-001145,20240802,325,23,14,2,487,11,2,499000,998000.0,79840.0,918160.0,718000.0,200160.0
1146,TRX-00488,DTL-001146,20241223,620,95,5,1,488,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
1147,TRX-00489,DTL-001147,20250224,326,50,11,2,489,21,1,8499000,8499000.0,0.0,8499000.0,6119000.0,2380000.0
1148,TRX-00489,DTL-001148,20250224,326,18,11,2,489,21,2,7999000,15998000.0,0.0,15998000.0,11518000.0,4480000.0
1149,TRX-00490,DTL-001149,20240703,344,62,22,3,490,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
1150,TRX-00490,DTL-001150,20240703,344,67,22,3,490,3,1,3999000,3999000.0,319920.0,3679080.0,2879000.0,800080.0
1151,TRX-00491,DTL-001151,20240817,839,80,21,2,491,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
1152,TRX-00492,DTL-001152,20240425,891,75,14,2,492,21,3,4699000,14097000.0,0.0,14097000.0,10149000.0,3948000.0
1153,TRX-00492,DTL-001153,20240425,891,28,14,2,492,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
1154,TRX-00493,DTL-001154,20241112,857,92,22,2,493,21,1,649000,649000.0,0.0,649000.0,467000.0,182000.0
1155,TRX-00494,DTL-001155,20241117,983,21,13,2,494,3,1,2499000,2499000.0,199920.0,2299080.0,1799000.0,500080.0
1156,TRX-00494,DTL-001156,20241117,983,91,13,2,494,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
1157,TRX-00495,DTL-001157,20250322,198,80,6,2,495,8,1,10999000,10999000.0,549950.0,10449050.0,7919000.0,2530050.0
1158,TRX-00495,DTL-001158,20250322,198,35,6,2,495,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
1159,TRX-00496,DTL-001159,20240424,458,11,5,1,496,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
1160,TRX-00496,DTL-001160,20240424,458,83,5,1,496,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
1161,TRX-00496,DTL-001161,20240424,458,30,5,1,496,21,1,13499000,13499000.0,0.0,13499000.0,9719000.0,3780000.0
1162,TRX-00497,DTL-001162,20240812,756,65,23,2,497,21,1,6299000,6299000.0,0.0,6299000.0,4535000.0,1764000.0
1163,TRX-00497,DTL-001163,20240812,756,92,23,2,497,21,1,649000,649000.0,0.0,649000.0,467000.0,182000.0
1164,TRX-00497,DTL-001164,20240812,756,100,23,2,497,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
1165,TRX-00498,DTL-001165,20240702,921,27,8,2,498,21,1,16499000,16499000.0,0.0,16499000.0,11879000.0,4620000.0
1166,TRX-00498,DTL-001166,20240702,921,92,8,2,498,21,2,649000,1298000.0,0.0,1298000.0,934000.0,364000.0
1167,TRX-00498,DTL-001167,20240702,921,20,8,2,498,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
1168,TRX-00499,DTL-001168,20250318,447,74,8,2,499,16,3,5999000,17997000.0,899850.0,17097150.0,12957000.0,4140150.0
1169,TRX-00500,DTL-001169,20250510,518,19,11,2,500,21,2,14999000,29998000.0,0.0,29998000.0,21598000.0,8400000.0
1170,TRX-00500,DTL-001170,20250510,518,34,11,2,500,14,1,5999000,5999000.0,179970.0,5819030.0,4319000.0,1500030.0
1171,TRX-00500,DTL-001171,20250510,518,35,11,2,500,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
1172,TRX-00500,DTL-001172,20250510,518,11,11,2,500,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
1173,TRX-00501,DTL-001173,20240609,624,45,5,3,501,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
1174,TRX-00502,DTL-001174,20240305,961,9,25,3,502,21,1,12999000,12999000.0,0.0,12999000.0,9359000.0,3640000.0
1175,TRX-00502,DTL-001175,20240305,961,18,25,3,502,21,1,7999000,7999000.0,0.0,7999000.0,5759000.0,2240000.0
1176,TRX-00502,DTL-001176,20240305,961,35,25,3,502,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
1177,TRX-00503,DTL-001177,20240412,789,53,3,2,503,21,1,5099000,5099000.0,0.0,5099000.0,3671000.0,1428000.0
1178,TRX-00504,DTL-001178,20250305,253,27,18,2,504,21,1,16499000,16499000.0,0.0,16499000.0,11879000.0,4620000.0
1179,TRX-00504,DTL-001179,20250305,253,55,18,2,504,21,3,3299000,9897000.0,0.0,9897000.0,7125000.0,2772000.0
1180,TRX-00505,DTL-001180,20250212,627,100,12,3,505,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
1181,TRX-00505,DTL-001181,20250212,627,84,12,3,505,21,1,1399000,1399000.0,0.0,1399000.0,1007000.0,392000.0
1182,TRX-00506,DTL-001182,20241006,10,38,25,2,506,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
1183,TRX-00506,DTL-001183,20241006,10,5,25,2,506,15,1,13999000,13999000.0,1119920.0,12879080.0,10079000.0,2800080.0
1184,TRX-00506,DTL-001184,20241006,10,63,25,2,506,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
1185,TRX-00507,DTL-001185,20250324,23,28,18,2,507,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
1186,TRX-00507,DTL-001186,20250324,23,96,18,2,507,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
1187,TRX-00508,DTL-001187,20240318,822,65,17,2,508,21,1,6299000,6299000.0,0.0,6299000.0,4535000.0,1764000.0
1188,TRX-00509,DTL-001188,20240419,547,51,1,2,509,20,2,6499000,12998000.0,649900.0,12348100.0,9358000.0,2990100.0
1189,TRX-00509,DTL-001189,20240419,547,5,1,2,509,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
1190,TRX-00510,DTL-001190,20240202,470,23,2,3,510,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
1191,TRX-00510,DTL-001191,20240202,470,3,2,3,510,21,1,18499000,18499000.0,0.0,18499000.0,13319000.0,5180000.0
1192,TRX-00511,DTL-001192,20240814,587,62,18,2,511,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
1193,TRX-00511,DTL-001193,20240814,587,71,18,2,511,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
1194,TRX-00511,DTL-001194,20240814,587,13,18,2,511,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
1195,TRX-00511,DTL-001195,20240814,587,89,18,2,511,21,1,779000,779000.0,0.0,779000.0,561000.0,218000.0
1196,TRX-00512,DTL-001196,20240830,458,54,12,2,512,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
1197,TRX-00513,DTL-001197,20241230,1000,53,12,2,513,21,1,5099000,5099000.0,0.0,5099000.0,3671000.0,1428000.0
1198,TRX-00513,DTL-001198,20241230,1000,97,12,2,513,21,2,1565000,3130000.0,0.0,3130000.0,2254000.0,876000.0
1199,TRX-00514,DTL-001199,20240223,739,22,1,2,514,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
1200,TRX-00514,DTL-001200,20240223,739,81,1,2,514,6,1,7999000,7999000.0,239970.0,7759030.0,5759000.0,2000030.0
1201,TRX-00515,DTL-001201,20241004,259,20,5,2,515,10,1,3999000,3999000.0,199950.0,3799050.0,2879000.0,920050.0
1202,TRX-00515,DTL-001202,20241004,259,89,5,2,515,21,3,779000,2337000.0,0.0,2337000.0,1683000.0,654000.0
1203,TRX-00516,DTL-001203,20240209,130,56,4,2,516,21,1,5799000,5799000.0,0.0,5799000.0,4175000.0,1624000.0
1204,TRX-00516,DTL-001204,20240209,130,50,4,2,516,21,1,8499000,8499000.0,0.0,8499000.0,6119000.0,2380000.0
1205,TRX-00516,DTL-001205,20240209,130,32,4,2,516,5,1,28499000,28499000.0,2279920.0,26219080.0,20519000.0,5700080.0
1206,TRX-00516,DTL-001206,20240209,130,30,4,2,516,7,1,13499000,13499000.0,1349900.0,12149100.0,9719000.0,2430100.0
1207,TRX-00517,DTL-001207,20240131,923,83,13,2,517,21,2,7499000,14998000.0,0.0,14998000.0,10798000.0,4200000.0
1208,TRX-00517,DTL-001208,20240131,923,84,13,2,517,21,1,1399000,1399000.0,0.0,1399000.0,1007000.0,392000.0
1209,TRX-00518,DTL-001209,20241116,993,90,5,2,518,19,1,699000,699000.0,34950.0,664050.0,503000.0,161050.0
1210,TRX-00518,DTL-001210,20241116,993,36,5,2,518,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
1211,TRX-00519,DTL-001211,20240310,946,23,25,1,519,21,3,499000,1497000.0,0.0,1497000.0,1077000.0,420000.0
1212,TRX-00519,DTL-001212,20240310,946,46,25,1,519,20,1,2999000,2999000.0,149950.0,2849050.0,2159000.0,690050.0
1213,TRX-00519,DTL-001213,20240310,946,24,25,1,519,11,1,399000,399000.0,31920.0,367080.0,287000.0,80080.0
1214,TRX-00520,DTL-001214,20240624,175,49,22,2,520,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
1215,TRX-00521,DTL-001215,20250404,54,77,17,2,521,21,1,1999000,1999000.0,0.0,1999000.0,1439000.0,560000.0
1216,TRX-00521,DTL-001216,20250404,54,92,17,2,521,21,1,649000,649000.0,0.0,649000.0,467000.0,182000.0
1217,TRX-00522,DTL-001217,20241031,762,93,24,3,522,21,2,699000,1398000.0,0.0,1398000.0,1006000.0,392000.0
1218,TRX-00522,DTL-001218,20241031,762,36,24,3,522,18,1,3999000,3999000.0,599850.0,3399150.0,2879000.0,520150.0
1219,TRX-00523,DTL-001219,20241207,32,67,8,2,523,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
1220,TRX-00524,DTL-001220,20240705,1000,10,16,1,524,21,1,12599000,12599000.0,0.0,12599000.0,9071000.0,3528000.0
1221,TRX-00524,DTL-001221,20240705,1000,86,16,1,524,21,1,1199000,1199000.0,0.0,1199000.0,863000.0,336000.0
1222,TRX-00525,DTL-001222,20250321,321,88,6,2,525,21,1,2799000,2799000.0,0.0,2799000.0,2015000.0,784000.0
1223,TRX-00525,DTL-001223,20250321,321,63,6,2,525,7,1,6999000,6999000.0,699900.0,6299100.0,5039000.0,1260100.0
1224,TRX-00526,DTL-001224,20240419,193,36,10,2,526,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
1225,TRX-00526,DTL-001225,20240419,193,44,10,2,526,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
1226,TRX-00526,DTL-001226,20240419,193,42,10,2,526,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
1227,TRX-00526,DTL-001227,20240419,193,80,10,2,526,21,2,10999000,21998000.0,0.0,21998000.0,15838000.0,6160000.0
1228,TRX-00527,DTL-001228,20240920,269,42,11,2,527,1,1,3499000,3499000.0,104970.0,3394030.0,2519000.0,875030.0
1229,TRX-00527,DTL-001229,20240920,269,5,11,2,527,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
1230,TRX-00527,DTL-001230,20240920,269,48,11,2,527,21,1,16999000,16999000.0,0.0,16999000.0,12239000.0,4760000.0
1231,TRX-00528,DTL-001231,20241214,554,49,20,3,528,20,1,6999000,6999000.0,349950.0,6649050.0,5039000.0,1610050.0
1232,TRX-00528,DTL-001232,20241214,554,32,20,3,528,16,1,28499000,28499000.0,1424950.0,27074050.0,20519000.0,6555050.0
1233,TRX-00529,DTL-001233,20250114,898,37,12,3,529,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
1234,TRX-00529,DTL-001234,20250114,898,100,12,3,529,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
1235,TRX-00529,DTL-001235,20250114,898,60,12,3,529,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
1236,TRX-00530,DTL-001236,20250327,552,82,20,2,530,19,1,7499000,7499000.0,374950.0,7124050.0,5399000.0,1725050.0
1237,TRX-00530,DTL-001237,20250327,552,70,20,2,530,21,2,6499000,12998000.0,0.0,12998000.0,9358000.0,3640000.0
1238,TRX-00530,DTL-001238,20250327,552,5,20,2,530,10,1,13999000,13999000.0,699950.0,13299050.0,10079000.0,3220050.0
1239,TRX-00531,DTL-001239,20240411,212,51,14,1,531,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
1240,TRX-00531,DTL-001240,20240411,212,62,14,1,531,5,3,5999000,17997000.0,1439760.0,16557240.0,12957000.0,3600240.0
1241,TRX-00532,DTL-001241,20241215,117,95,25,2,532,21,3,399000,1197000.0,0.0,1197000.0,861000.0,336000.0
1242,TRX-00532,DTL-001242,20241215,117,14,25,2,532,10,1,9499000,9499000.0,474950.0,9024050.0,6839000.0,2185050.0
1243,TRX-00533,DTL-001243,20240619,49,75,12,3,533,21,2,4699000,9398000.0,0.0,9398000.0,6766000.0,2632000.0
1244,TRX-00533,DTL-001244,20240619,49,32,12,3,533,11,1,28499000,28499000.0,2279920.0,26219080.0,20519000.0,5700080.0
1245,TRX-00534,DTL-001245,20240122,767,62,1,3,534,12,1,5999000,5999000.0,599900.0,5399100.0,4319000.0,1080100.0
1246,TRX-00534,DTL-001246,20240122,767,63,1,3,534,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
1247,TRX-00534,DTL-001247,20240122,767,56,1,3,534,18,1,5799000,5799000.0,869850.0,4929150.0,4175000.0,754150.0
1248,TRX-00535,DTL-001248,20250430,323,84,12,2,535,16,1,1399000,1399000.0,69950.0,1329050.0,1007000.0,322050.0
1249,TRX-00535,DTL-001249,20250430,323,88,12,2,535,21,1,2799000,2799000.0,0.0,2799000.0,2015000.0,784000.0
1250,TRX-00536,DTL-001250,20241201,218,83,23,2,536,21,2,7499000,14998000.0,0.0,14998000.0,10798000.0,4200000.0
1251,TRX-00536,DTL-001251,20241201,218,70,23,2,536,21,2,6499000,12998000.0,0.0,12998000.0,9358000.0,3640000.0
1252,TRX-00537,DTL-001252,20240321,738,63,20,1,537,19,1,6999000,6999000.0,349950.0,6649050.0,5039000.0,1610050.0
1253,TRX-00537,DTL-001253,20240321,738,77,20,1,537,10,1,1999000,1999000.0,99950.0,1899050.0,1439000.0,460050.0
1254,TRX-00538,DTL-001254,20241025,667,65,11,2,538,21,1,6299000,6299000.0,0.0,6299000.0,4535000.0,1764000.0
1255,TRX-00538,DTL-001255,20241025,667,42,11,2,538,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
1256,TRX-00538,DTL-001256,20241025,667,22,11,2,538,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
1257,TRX-00539,DTL-001257,20240517,498,55,6,2,539,21,1,3299000,3299000.0,0.0,3299000.0,2375000.0,924000.0
1258,TRX-00540,DTL-001258,20240912,387,35,9,2,540,3,1,4999000,4999000.0,399920.0,4599080.0,3599000.0,1000080.0
1259,TRX-00541,DTL-001259,20240728,651,85,10,3,541,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
1260,TRX-00541,DTL-001260,20240728,651,41,10,3,541,17,1,6499000,6499000.0,779880.0,5719120.0,4679000.0,1040120.0
1261,TRX-00542,DTL-001261,20240526,138,85,17,2,542,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
1262,TRX-00542,DTL-001262,20240526,138,18,17,2,542,21,1,7999000,7999000.0,0.0,7999000.0,5759000.0,2240000.0
1263,TRX-00543,DTL-001263,20240215,712,98,25,2,543,21,2,1695000,3390000.0,0.0,3390000.0,2440000.0,950000.0
1264,TRX-00543,DTL-001264,20240215,712,81,25,2,543,21,1,7999000,7999000.0,0.0,7999000.0,5759000.0,2240000.0
1265,TRX-00543,DTL-001265,20240215,712,12,25,2,543,21,2,11499000,22998000.0,0.0,22998000.0,16558000.0,6440000.0
1266,TRX-00544,DTL-001266,20241225,852,12,25,3,544,15,2,11499000,22998000.0,1839840.0,21158160.0,16558000.0,4600160.0
1267,TRX-00544,DTL-001267,20241225,852,96,25,3,544,6,1,1599000,1599000.0,47970.0,1551030.0,1151000.0,400030.0
1268,TRX-00545,DTL-001268,20240502,860,73,9,1,545,6,2,4299000,8598000.0,257940.0,8340060.0,6190000.0,2150060.0
1269,TRX-00545,DTL-001269,20240502,860,11,9,1,545,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
1270,TRX-00545,DTL-001270,20240502,860,86,9,1,545,21,2,1199000,2398000.0,0.0,2398000.0,1726000.0,672000.0
1271,TRX-00546,DTL-001271,20240815,291,18,25,1,546,21,2,7999000,15998000.0,0.0,15998000.0,11518000.0,4480000.0
1272,TRX-00546,DTL-001272,20240815,291,100,25,1,546,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
1273,TRX-00547,DTL-001273,20250305,406,87,5,2,547,21,3,1199000,3597000.0,0.0,3597000.0,2589000.0,1008000.0
1274,TRX-00547,DTL-001274,20250305,406,42,5,2,547,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
1275,TRX-00548,DTL-001275,20241230,275,75,25,2,548,21,1,4699000,4699000.0,0.0,4699000.0,3383000.0,1316000.0
1276,TRX-00549,DTL-001276,20240612,246,40,18,2,549,20,1,15999000,15999000.0,799950.0,15199050.0,11519000.0,3680050.0
1277,TRX-00550,DTL-001277,20250421,572,80,16,2,550,21,2,10999000,21998000.0,0.0,21998000.0,15838000.0,6160000.0
1278,TRX-00550,DTL-001278,20250421,572,37,16,2,550,2,1,2999000,2999000.0,239920.0,2759080.0,2159000.0,600080.0
1279,TRX-00550,DTL-001279,20250421,572,54,16,2,550,21,3,4499000,13497000.0,0.0,13497000.0,9717000.0,3780000.0
1280,TRX-00551,DTL-001280,20240807,547,21,20,2,551,21,1,2499000,2499000.0,0.0,2499000.0,1799000.0,700000.0
1281,TRX-00552,DTL-001281,20250212,58,45,5,2,552,13,1,3999000,3999000.0,399900.0,3599100.0,2879000.0,720100.0
1282,TRX-00553,DTL-001282,20240201,620,94,11,2,553,18,1,2999000,2999000.0,449850.0,2549150.0,2159000.0,390150.0
1283,TRX-00554,DTL-001283,20250417,36,25,21,2,554,21,1,24499000,24499000.0,0.0,24499000.0,17639000.0,6860000.0
1284,TRX-00555,DTL-001284,20240318,191,89,4,2,555,21,1,779000,779000.0,0.0,779000.0,561000.0,218000.0
1285,TRX-00555,DTL-001285,20240318,191,8,4,2,555,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
1286,TRX-00555,DTL-001286,20240318,191,10,4,2,555,21,2,12599000,25198000.0,0.0,25198000.0,18142000.0,7056000.0
1287,TRX-00556,DTL-001287,20240107,417,68,2,2,556,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
1288,TRX-00556,DTL-001288,20240107,417,97,2,2,556,11,2,1565000,3130000.0,250400.0,2879600.0,2254000.0,625600.0
1289,TRX-00556,DTL-001289,20240107,417,94,2,2,556,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
1290,TRX-00557,DTL-001290,20241003,751,62,22,1,557,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
1291,TRX-00557,DTL-001291,20241003,751,89,22,1,557,21,1,779000,779000.0,0.0,779000.0,561000.0,218000.0
1292,TRX-00557,DTL-001292,20241003,751,24,22,1,557,21,2,399000,798000.0,0.0,798000.0,574000.0,224000.0
1293,TRX-00558,DTL-001293,20241227,134,63,16,3,558,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
1294,TRX-00558,DTL-001294,20241227,134,61,16,3,558,4,1,5599000,5599000.0,671880.0,4927120.0,4031000.0,896120.0
1295,TRX-00559,DTL-001295,20241225,1000,40,4,2,559,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
1296,TRX-00559,DTL-001296,20241225,1000,21,4,2,559,21,1,2499000,2499000.0,0.0,2499000.0,1799000.0,700000.0
1297,TRX-00560,DTL-001297,20241019,907,6,14,1,560,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
1298,TRX-00560,DTL-001298,20241019,907,26,14,1,560,21,3,19499000,58497000.0,0.0,58497000.0,42117000.0,16380000.0
1299,TRX-00561,DTL-001299,20250527,266,73,1,1,561,21,1,4299000,4299000.0,0.0,4299000.0,3095000.0,1204000.0
1300,TRX-00561,DTL-001300,20250527,266,60,1,1,561,21,3,4999000,14997000.0,0.0,14997000.0,10797000.0,4200000.0
1301,TRX-00562,DTL-001301,20240513,52,24,13,2,562,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
1302,TRX-00562,DTL-001302,20240513,52,28,13,2,562,21,2,20999000,41998000.0,0.0,41998000.0,30238000.0,11760000.0
1303,TRX-00562,DTL-001303,20240513,52,80,13,2,562,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
1304,TRX-00563,DTL-001304,20241012,277,3,15,1,563,18,1,18499000,18499000.0,2774850.0,15724150.0,13319000.0,2405150.0
1305,TRX-00563,DTL-001305,20241012,277,17,15,1,563,21,3,22999000,68997000.0,0.0,68997000.0,49677000.0,19320000.0
1306,TRX-00563,DTL-001306,20241012,277,42,15,1,563,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
1307,TRX-00563,DTL-001307,20241012,277,34,15,1,563,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
1308,TRX-00564,DTL-001308,20250102,780,43,7,1,564,21,1,8999000,8999000.0,0.0,8999000.0,6479000.0,2520000.0
1309,TRX-00565,DTL-001309,20240423,1000,16,17,2,565,3,3,14999000,44997000.0,3599760.0,41397240.0,32397000.0,9000240.0
1310,TRX-00565,DTL-001310,20240423,1000,75,17,2,565,18,1,4699000,4699000.0,704850.0,3994150.0,3383000.0,611150.0
1311,TRX-00565,DTL-001311,20240423,1000,32,17,2,565,21,3,28499000,85497000.0,0.0,85497000.0,61557000.0,23940000.0
1312,TRX-00566,DTL-001312,20240522,468,31,24,3,566,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
1313,TRX-00566,DTL-001313,20240522,468,100,24,3,566,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
1314,TRX-00566,DTL-001314,20240522,468,10,24,3,566,21,1,12599000,12599000.0,0.0,12599000.0,9071000.0,3528000.0
1315,TRX-00567,DTL-001315,20240325,265,46,13,2,567,21,2,2999000,5998000.0,0.0,5998000.0,4318000.0,1680000.0
1316,TRX-00568,DTL-001316,20240501,976,83,15,2,568,19,2,7499000,14998000.0,749900.0,14248100.0,10798000.0,3450100.0
1317,TRX-00568,DTL-001317,20240501,976,27,15,2,568,21,1,16499000,16499000.0,0.0,16499000.0,11879000.0,4620000.0
1318,TRX-00568,DTL-001318,20240501,976,92,15,2,568,21,1,649000,649000.0,0.0,649000.0,467000.0,182000.0
1319,TRX-00568,DTL-001319,20240501,976,28,15,2,568,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
1320,TRX-00569,DTL-001320,20240113,781,54,8,3,569,18,1,4499000,4499000.0,674850.0,3824150.0,3239000.0,585150.0
