inventory_id,snapshot_date,store_id,product_id,stock_quantity,reorder_level,stock_status
INV-STORE-017-PROD-0002,2025-05-31,STORE-017,PROD-0002,77,25,Available
INV-STORE-017-PROD-0003,2025-05-31,STORE-017,PROD-0003,86,11,Available
INV-STORE-017-PROD-0004,2025-05-31,STORE-017,PROD-0004,39,15,Available
INV-STORE-017-PROD-0005,2025-05-31,STORE-017,PROD-0005,47,11,Available
INV-STORE-017-PROD-0006,2025-05-31,STORE-017,PROD-0006,117,19,Available
INV-STORE-017-PROD-0007,2025-05-31,STORE-017,PROD-0007,0,9,Stockout
INV-STORE-017-PROD-0008,2025-05-31,STORE-017,PROD-0008,50,23,Available
INV-STORE-017-PROD-0009,2025-05-31,STORE-017,PROD-0009,108,9,Available
INV-STORE-017-PROD-0010,2025-05-31,STORE-017,PROD-0010,29,25,Available
INV-STORE-017-PROD-0011,2025-05-31,STORE-017,PROD-0011,34,24,Available
INV-STORE-017-PROD-0012,2025-05-31,STORE-017,PROD-0012,33,19,Available
INV-STORE-017-PROD-0013,2025-05-31,STORE-017,PROD-0013,49,12,Available
INV-STORE-017-PROD-0014,2025-05-31,STORE-017,PROD-0014,88,5,Available
INV-STORE-017-PROD-0015,2025-05-31,STORE-017,PROD-0015,59,20,Available
INV-STORE-017-PROD-0016,2025-05-31,STORE-017,PROD-0016,94,21,Available
INV-STORE-017-PROD-0017,2025-05-31,STORE-017,PROD-0017,3,20,Low Stock
INV-STORE-017-PROD-0018,2025-05-31,STORE-017,PROD-0018,73,10,Available
INV-STORE-017-PROD-0019,2025-05-31,STORE-017,PROD-0019,77,22,Available
INV-STORE-017-PROD-0020,2025-05-31,STORE-017,PROD-0020,25,7,Available
INV-STORE-017-PROD-0021,2025-05-31,STORE-017,PROD-0021,68,8,Available
INV-STORE-017-PROD-0022,2025-05-31,STORE-017,PROD-0022,96,13,Available
INV-STORE-017-PROD-0023,2025-05-31,STORE-017,PROD-0023,66,10,Available
INV-STORE-017-PROD-0024,2025-05-31,STORE-017,PROD-0024,32,23,Available
INV-STORE-017-PROD-0025,2025-05-31,STORE-017,PROD-0025,6,22,Low Stock
INV-STORE-017-PROD-0026,2025-05-31,STORE-017,PROD-0026,86,23,Available
INV-STORE-017-PROD-0027,2025-05-31,STORE-017,PROD-0027,70,16,Available
INV-STORE-017-PROD-0028,2025-05-31,STORE-017,PROD-0028,118,6,Available
INV-STORE-017-PROD-0029,2025-05-31,STORE-017,PROD-0029,41,6,Available
INV-STORE-017-PROD-0030,2025-05-31,STORE-017,PROD-0030,64,5,Available
INV-STORE-017-PROD-0031,2025-05-31,STORE-017,PROD-0031,91,6,Available
INV-STORE-017-PROD-0032,2025-05-31,STORE-017,PROD-0032,1,12,Low Stock
INV-STORE-017-PROD-0033,2025-05-31,STORE-017,PROD-0033,11,20,Low Stock
INV-STORE-017-PROD-0034,2025-05-31,STORE-017,PROD-0034,33,6,Available
INV-STORE-017-PROD-0035,2025-05-31,STORE-017,PROD-0035,62,18,Available
INV-STORE-017-PROD-0036,2025-05-31,STORE-017,PROD-0036,88,14,Available
INV-STORE-017-PROD-0037,2025-05-31,STORE-017,PROD-0037,90,20,Available
INV-STORE-017-PROD-0038,2025-05-31,STORE-017,PROD-0038,114,19,Available
INV-STORE-017-PROD-0039,2025-05-31,STORE-017,PROD-0039,59,13,Available
INV-STORE-017-PROD-0040,2025-05-31,STORE-017,PROD-0040,23,17,Available
INV-STORE-017-PROD-0041,2025-05-31,STORE-017,PROD-0041,83,8,Available
INV-STORE-017-PROD-0042,2025-05-31,STORE-017,PROD-0042,46,22,Available
INV-STORE-017-PROD-0043,2025-05-31,STORE-017,PROD-0043,62,20,Available
INV-STORE-017-PROD-0044,2025-05-31,STORE-017,PROD-0044,83,7,Available
INV-STORE-017-PROD-0045,2025-05-31,STORE-017,PROD-0045,117,6,Available
INV-STORE-017-PROD-0046,2025-05-31,STORE-017,PROD-0046,26,7,Available
INV-STORE-017-PROD-0047,2025-05-31,STORE-017,PROD-0047,15,12,Available
INV-STORE-017-PROD-0048,2025-05-31,STORE-017,PROD-0048,103,17,Available
INV-STORE-017-PROD-0049,2025-05-31,STORE-017,PROD-0049,30,10,Available
INV-STORE-017-PROD-0050,2025-05-31,STORE-017,PROD-0050,50,9,Available
INV-STORE-017-PROD-0051,2025-05-31,STORE-017,PROD-0051,113,17,Available
INV-STORE-017-PROD-0052,2025-05-31,STORE-017,PROD-0052,61,13,Available
INV-STORE-017-PROD-0053,2025-05-31,STORE-017,PROD-0053,3,7,Low Stock
INV-STORE-017-PROD-0054,2025-05-31,STORE-017,PROD-0054,92,16,Available
INV-STORE-017-PROD-0055,2025-05-31,STORE-017,PROD-0055,55,6,Available
INV-STORE-017-PROD-0056,2025-05-31,STORE-017,PROD-0056,36,16,Available
INV-STORE-017-PROD-0057,2025-05-31,STORE-017,PROD-0057,31,11,Available
INV-STORE-017-PROD-0058,2025-05-31,STORE-017,PROD-0058,67,13,Available
INV-STORE-017-PROD-0059,2025-05-31,STORE-017,PROD-0059,38,17,Available
INV-STORE-017-PROD-0060,2025-05-31,STORE-017,PROD-0060,29,20,Available
INV-STORE-017-PROD-0061,2025-05-31,STORE-017,PROD-0061,14,25,Low Stock
INV-STORE-017-PROD-0062,2025-05-31,STORE-017,PROD-0062,37,16,Available
INV-STORE-017-PROD-0063,2025-05-31,STORE-017,PROD-0063,11,14,Low Stock
INV-STORE-017-PROD-0064,2025-05-31,STORE-017,PROD-0064,82,6,Available
INV-STORE-017-PROD-0065,2025-05-31,STORE-017,PROD-0065,59,13,Available
INV-STORE-017-PROD-0066,2025-05-31,STORE-017,PROD-0066,25,19,Available
INV-STORE-017-PROD-0067,2025-05-31,STORE-017,PROD-0067,22,12,Available
INV-STORE-017-PROD-0068,2025-05-31,STORE-017,PROD-0068,30,25,Available
INV-STORE-017-PROD-0069,2025-05-31,STORE-017,PROD-0069,119,11,Available
INV-STORE-017-PROD-0070,2025-05-31,STORE-017,PROD-0070,83,21,Available
INV-STORE-017-PROD-0071,2025-05-31,STORE-017,PROD-0071,25,12,Available
INV-STORE-017-PROD-0072,2025-05-31,STORE-017,PROD-0072,56,8,Available
INV-STORE-017-PROD-0073,2025-05-31,STORE-017,PROD-0073,89,12,Available
INV-STORE-017-PROD-0074,2025-05-31,STORE-017,PROD-0074,105,7,Available
INV-STORE-017-PROD-0075,2025-05-31,STORE-017,PROD-0075,118,15,Available
INV-STORE-017-PROD-0076,2025-05-31,STORE-017,PROD-0076,0,5,Stockout
INV-STORE-017-PROD-0077,2025-05-31,STORE-017,PROD-0077,120,13,Available
INV-STORE-017-PROD-0078,2025-05-31,STORE-017,PROD-0078,114,24,Available
INV-STORE-017-PROD-0079,2025-05-31,STORE-017,PROD-0079,89,22,Available
INV-STORE-017-PROD-0080,2025-05-31,STORE-017,PROD-0080,79,12,Available
INV-STORE-017-PROD-0081,2025-05-31,STORE-017,PROD-0081,80,16,Available
INV-STORE-017-PROD-0082,2025-05-31,STORE-017,PROD-0082,45,12,Available
INV-STORE-017-PROD-0083,2025-05-31,STORE-017,PROD-0083,82,25,Available
INV-STORE-017-PROD-0084,2025-05-31,STORE-017,PROD-0084,97,24,Available
INV-STORE-017-PROD-0085,2025-05-31,STORE-017,PROD-0085,37,20,Available
INV-STORE-017-PROD-0086,2025-05-31,STORE-017,PROD-0086,94,14,Available
INV-STORE-017-PROD-0087,2025-05-31,STORE-017,PROD-0087,104,6,Available
INV-STORE-017-PROD-0088,2025-05-31,STORE-017,PROD-0088,6,11,Low Stock
INV-STORE-017-PROD-0089,2025-05-31,STORE-017,PROD-0089,71,20,Available
INV-STORE-017-PROD-0090,2025-05-31,STORE-017,PROD-0090,109,23,Available
INV-STORE-017-PROD-0091,2025-05-31,STORE-017,PROD-0091,119,6,Available
INV-STORE-017-PROD-0092,2025-05-31,STORE-017,PROD-0092,76,21,Available
INV-STORE-017-PROD-0093,2025-05-31,STORE-017,PROD-0093,117,20,Available
INV-STORE-017-PROD-0094,2025-05-31,STORE-017,PROD-0094,19,6,Available
INV-STORE-017-PROD-0095,2025-05-31,STORE-017,PROD-0095,114,5,Available
INV-STORE-017-PROD-0096,2025-05-31,STORE-017,PROD-0096,105,19,Available
INV-STORE-017-PROD-0097,2025-05-31,STORE-017,PROD-0097,8,24,Low Stock
INV-STORE-017-PROD-0098,2025-05-31,STORE-017,PROD-0098,110,24,Available
INV-STORE-017-PROD-0099,2025-05-31,STORE-017,PROD-0099,62,10,Available
INV-STORE-017-PROD-0100,2025-05-31,STORE-017,PROD-0100,107,25,Available
INV-STORE-018-PROD-0001,2025-05-31,STORE-018,PROD-0001,82,23,Available
INV-STORE-018-PROD-0002,2025-05-31,STORE-018,PROD-0002,7,11,Low Stock
INV-STORE-018-PROD-0003,2025-05-31,STORE-018,PROD-0003,98,5,Available
INV-STORE-018-PROD-0004,2025-05-31,STORE-018,PROD-0004,40,16,Available
INV-STORE-018-PROD-0005,2025-05-31,STORE-018,PROD-0005,66,22,Available
INV-STORE-018-PROD-0006,2025-05-31,STORE-018,PROD-0006,120,16,Available
INV-STORE-018-PROD-0007,2025-05-31,STORE-018,PROD-0007,54,23,Available
INV-STORE-018-PROD-0008,2025-05-31,STORE-018,PROD-0008,10,12,Low Stock
INV-STORE-018-PROD-0009,2025-05-31,STORE-018,PROD-0009,117,14,Available
INV-STORE-018-PROD-0010,2025-05-31,STORE-018,PROD-0010,28,8,Available
INV-STORE-018-PROD-0011,2025-05-31,STORE-018,PROD-0011,1,14,Low Stock
INV-STORE-018-PROD-0012,2025-05-31,STORE-018,PROD-0012,59,18,Available
INV-STORE-018-PROD-0013,2025-05-31,STORE-018,PROD-0013,77,5,Available
INV-STORE-018-PROD-0014,2025-05-31,STORE-018,PROD-0014,102,12,Available
INV-STORE-018-PROD-0015,2025-05-31,STORE-018,PROD-0015,18,21,Low Stock
INV-STORE-018-PROD-0016,2025-05-31,STORE-018,PROD-0016,16,7,Available
INV-STORE-018-PROD-0017,2025-05-31,STORE-018,PROD-0017,96,6,Available
INV-STORE-018-PROD-0018,2025-05-31,STORE-018,PROD-0018,36,24,Available
INV-STORE-018-PROD-0019,2025-05-31,STORE-018,PROD-0019,14,18,Low Stock
INV-STORE-018-PROD-0020,2025-05-31,STORE-018,PROD-0020,108,19,Available
INV-STORE-018-PROD-0021,2025-05-31,STORE-018,PROD-0021,24,11,Available
INV-STORE-018-PROD-0022,2025-05-31,STORE-018,PROD-0022,80,23,Available
INV-STORE-018-PROD-0023,2025-05-31,STORE-018,PROD-0023,49,10,Available
INV-STORE-018-PROD-0024,2025-05-31,STORE-018,PROD-0024,0,6,Stockout
INV-STORE-018-PROD-0025,2025-05-31,STORE-018,PROD-0025,77,17,Available
INV-STORE-018-PROD-0026,2025-05-31,STORE-018,PROD-0026,93,5,Available
INV-STORE-018-PROD-0027,2025-05-31,STORE-018,PROD-0027,4,7,Low Stock
INV-STORE-018-PROD-0028,2025-05-31,STORE-018,PROD-0028,113,25,Available
INV-STORE-018-PROD-0029,2025-05-31,STORE-018,PROD-0029,2,17,Low Stock
INV-STORE-018-PROD-0030,2025-05-31,STORE-018,PROD-0030,75,8,Available
INV-STORE-018-PROD-0031,2025-05-31,STORE-018,PROD-0031,7,12,Low Stock
INV-STORE-018-PROD-0032,2025-05-31,STORE-018,PROD-0032,0,6,Stockout
INV-STORE-018-PROD-0033,2025-05-31,STORE-018,PROD-0033,25,9,Available
INV-STORE-018-PROD-0034,2025-05-31,STORE-018,PROD-0034,81,10,Available
INV-STORE-018-PROD-0035,2025-05-31,STORE-018,PROD-0035,1,24,Low Stock
INV-STORE-018-PROD-0036,2025-05-31,STORE-018,PROD-0036,0,6,Stockout
INV-STORE-018-PROD-0037,2025-05-31,STORE-018,PROD-0037,115,22,Available
INV-STORE-018-PROD-0038,2025-05-31,STORE-018,PROD-0038,103,11,Available
INV-STORE-018-PROD-0039,2025-05-31,STORE-018,PROD-0039,64,5,Available
INV-STORE-018-PROD-0040,2025-05-31,STORE-018,PROD-0040,15,21,Low Stock
INV-STORE-018-PROD-0041,2025-05-31,STORE-018,PROD-0041,86,8,Available
INV-STORE-018-PROD-0042,2025-05-31,STORE-018,PROD-0042,109,7,Available
INV-STORE-018-PROD-0043,2025-05-31,STORE-018,PROD-0043,40,18,Available
INV-STORE-018-PROD-0044,2025-05-31,STORE-018,PROD-0044,23,9,Available
INV-STORE-018-PROD-0045,2025-05-31,STORE-018,PROD-0045,30,13,Available
INV-STORE-018-PROD-0046,2025-05-31,STORE-018,PROD-0046,87,23,Available
INV-STORE-018-PROD-0047,2025-05-31,STORE-018,PROD-0047,6,8,Low Stock
INV-STORE-018-PROD-0048,2025-05-31,STORE-018,PROD-0048,6,7,Low Stock
INV-STORE-018-PROD-0049,2025-05-31,STORE-018,PROD-0049,41,9,Available
INV-STORE-018-PROD-0050,2025-05-31,STORE-018,PROD-0050,64,24,Available
INV-STORE-018-PROD-0051,2025-05-31,STORE-018,PROD-0051,4,10,Low Stock
INV-STORE-018-PROD-0052,2025-05-31,STORE-018,PROD-0052,73,7,Available
INV-STORE-018-PROD-0053,2025-05-31,STORE-018,PROD-0053,115,9,Available
INV-STORE-018-PROD-0054,2025-05-31,STORE-018,PROD-0054,31,25,Available
INV-STORE-018-PROD-0055,2025-05-31,STORE-018,PROD-0055,98,19,Available
INV-STORE-018-PROD-0056,2025-05-31,STORE-018,PROD-0056,36,15,Available
INV-STORE-018-PROD-0057,2025-05-31,STORE-018,PROD-0057,10,13,Low Stock
INV-STORE-018-PROD-0058,2025-05-31,STORE-018,PROD-0058,3,11,Low Stock
INV-STORE-018-PROD-0059,2025-05-31,STORE-018,PROD-0059,88,8,Available
INV-STORE-018-PROD-0060,2025-05-31,STORE-018,PROD-0060,84,21,Available
INV-STORE-018-PROD-0061,2025-05-31,STORE-018,PROD-0061,2,11,Low Stock
INV-STORE-018-PROD-0062,2025-05-31,STORE-018,PROD-0062,105,17,Available
INV-STORE-018-PROD-0063,2025-05-31,STORE-018,PROD-0063,26,25,Available
INV-STORE-018-PROD-0064,2025-05-31,STORE-018,PROD-0064,78,21,Available
INV-STORE-018-PROD-0065,2025-05-31,STORE-018,PROD-0065,58,19,Available
INV-STORE-018-PROD-0066,2025-05-31,STORE-018,PROD-0066,75,10,Available
INV-STORE-018-PROD-0067,2025-05-31,STORE-018,PROD-0067,85,22,Available
INV-STORE-018-PROD-0068,2025-05-31,STORE-018,PROD-0068,29,24,Available
INV-STORE-018-PROD-0069,2025-05-31,STORE-018,PROD-0069,69,14,Available
INV-STORE-018-PROD-0070,2025-05-31,STORE-018,PROD-0070,76,23,Available
INV-STORE-018-PROD-0071,2025-05-31,STORE-018,PROD-0071,41,19,Available
INV-STORE-018-PROD-0072,2025-05-31,STORE-018,PROD-0072,26,6,Available
INV-STORE-018-PROD-0073,2025-05-31,STORE-018,PROD-0073,107,24,Available
INV-STORE-018-PROD-0074,2025-05-31,STORE-018,PROD-0074,32,24,Available
INV-STORE-018-PROD-0075,2025-05-31,STORE-018,PROD-0075,57,25,Available
INV-STORE-018-PROD-0076,2025-05-31,STORE-018,PROD-0076,73,20,Available
INV-STORE-018-PROD-0077,2025-05-31,STORE-018,PROD-0077,56,24,Available
INV-STORE-018-PROD-0078,2025-05-31,STORE-018,PROD-0078,79,15,Available
INV-STORE-018-PROD-0079,2025-05-31,STORE-018,PROD-0079,58,14,Available
INV-STORE-018-PROD-0080,2025-05-31,STORE-018,PROD-0080,96,8,Available
INV-STORE-018-PROD-0081,2025-05-31,STORE-018,PROD-0081,39,25,Available
INV-STORE-018-PROD-0082,2025-05-31,STORE-018,PROD-0082,72,13,Available
INV-STORE-018-PROD-0083,2025-05-31,STORE-018,PROD-0083,104,23,Available
INV-STORE-018-PROD-0084,2025-05-31,STORE-018,PROD-0084,119,21,Available
INV-STORE-018-PROD-0085,2025-05-31,STORE-018,PROD-0085,108,10,Available
INV-STORE-018-PROD-0086,2025-05-31,STORE-018,PROD-0086,111,15,Available
INV-STORE-018-PROD-0087,2025-05-31,STORE-018,PROD-0087,41,25,Available
INV-STORE-018-PROD-0088,2025-05-31,STORE-018,PROD-0088,90,14,Available
INV-STORE-018-PROD-0089,2025-05-31,STORE-018,PROD-0089,102,14,Available
INV-STORE-018-PROD-0090,2025-05-31,STORE-018,PROD-0090,8,25,Low Stock
INV-STORE-018-PROD-0091,2025-05-31,STORE-018,PROD-0091,24,5,Available
INV-STORE-018-PROD-0092,2025-05-31,STORE-018,PROD-0092,63,14,Available
INV-STORE-018-PROD-0093,2025-05-31,STORE-018,PROD-0093,68,23,Available
INV-STORE-018-PROD-0094,2025-05-31,STORE-018,PROD-0094,8,11,Low Stock
INV-STORE-018-PROD-0095,2025-05-31,STORE-018,PROD-0095,42,11,Available
INV-STORE-018-PROD-0096,2025-05-31,STORE-018,PROD-0096,46,15,Available
INV-STORE-018-PROD-0097,2025-05-31,STORE-018,PROD-0097,82,17,Available
INV-STORE-018-PROD-0098,2025-05-31,STORE-018,PROD-0098,85,9,Available
INV-STORE-018-PROD-0099,2025-05-31,STORE-018,PROD-0099,116,18,Available
INV-STORE-018-PROD-0100,2025-05-31,STORE-018,PROD-0100,93,16,Available
INV-STORE-019-PROD-0001,2025-05-31,STORE-019,PROD-0001,109,9,Available
INV-STORE-019-PROD-0002,2025-05-31,STORE-019,PROD-0002,17,24,Low Stock
INV-STORE-019-PROD-0003,2025-05-31,STORE-019,PROD-0003,71,12,Available
INV-STORE-019-PROD-0004,2025-05-31,STORE-019,PROD-0004,6,7,Low Stock
INV-STORE-019-PROD-0005,2025-05-31,STORE-019,PROD-0005,77,16,Available
INV-STORE-019-PROD-0006,2025-05-31,STORE-019,PROD-0006,4,8,Low Stock
INV-STORE-019-PROD-0007,2025-05-31,STORE-019,PROD-0007,102,7,Available
INV-STORE-019-PROD-0008,2025-05-31,STORE-019,PROD-0008,6,8,Low Stock
INV-STORE-019-PROD-0009,2025-05-31,STORE-019,PROD-0009,38,7,Available
INV-STORE-019-PROD-0010,2025-05-31,STORE-019,PROD-0010,8,10,Low Stock
INV-STORE-019-PROD-0011,2025-05-31,STORE-019,PROD-0011,114,22,Available
INV-STORE-019-PROD-0012,2025-05-31,STORE-019,PROD-0012,88,15,Available
INV-STORE-019-PROD-0013,2025-05-31,STORE-019,PROD-0013,93,17,Available
INV-STORE-019-PROD-0014,2025-05-31,STORE-019,PROD-0014,27,25,Available
INV-STORE-019-PROD-0015,2025-05-31,STORE-019,PROD-0015,34,19,Available
INV-STORE-019-PROD-0016,2025-05-31,STORE-019,PROD-0016,20,16,Available
INV-STORE-019-PROD-0017,2025-05-31,STORE-019,PROD-0017,17,24,Low Stock
INV-STORE-019-PROD-0018,2025-05-31,STORE-019,PROD-0018,58,25,Available
INV-STORE-019-PROD-0019,2025-05-31,STORE-019,PROD-0019,22,5,Available
INV-STORE-019-PROD-0020,2025-05-31,STORE-019,PROD-0020,2,12,Low Stock
INV-STORE-019-PROD-0021,2025-05-31,STORE-019,PROD-0021,67,17,Available
INV-STORE-019-PROD-0022,2025-05-31,STORE-019,PROD-0022,91,9,Available
INV-STORE-019-PROD-0023,2025-05-31,STORE-019,PROD-0023,12,11,Available
INV-STORE-019-PROD-0024,2025-05-31,STORE-019,PROD-0024,69,21,Available
INV-STORE-019-PROD-0025,2025-05-31,STORE-019,PROD-0025,113,10,Available
INV-STORE-019-PROD-0026,2025-05-31,STORE-019,PROD-0026,11,12,Low Stock
INV-STORE-019-PROD-0027,2025-05-31,STORE-019,PROD-0027,24,14,Available
INV-STORE-019-PROD-0028,2025-05-31,STORE-019,PROD-0028,48,19,Available
INV-STORE-019-PROD-0029,2025-05-31,STORE-019,PROD-0029,31,21,Available
INV-STORE-019-PROD-0030,2025-05-31,STORE-019,PROD-0030,68,13,Available
INV-STORE-019-PROD-0031,2025-05-31,STORE-019,PROD-0031,89,14,Available
INV-STORE-019-PROD-0032,2025-05-31,STORE-019,PROD-0032,110,17,Available
INV-STORE-019-PROD-0033,2025-05-31,STORE-019,PROD-0033,33,8,Available
INV-STORE-019-PROD-0034,2025-05-31,STORE-019,PROD-0034,8,11,Low Stock
INV-STORE-019-PROD-0035,2025-05-31,STORE-019,PROD-0035,110,20,Available
INV-STORE-019-PROD-0036,2025-05-31,STORE-019,PROD-0036,62,22,Available
INV-STORE-019-PROD-0037,2025-05-31,STORE-019,PROD-0037,74,6,Available
INV-STORE-019-PROD-0038,2025-05-31,STORE-019,PROD-0038,51,20,Available
INV-STORE-019-PROD-0039,2025-05-31,STORE-019,PROD-0039,85,23,Available
INV-STORE-019-PROD-0040,2025-05-31,STORE-019,PROD-0040,84,9,Available
INV-STORE-019-PROD-0041,2025-05-31,STORE-019,PROD-0041,52,10,Available
INV-STORE-019-PROD-0042,2025-05-31,STORE-019,PROD-0042,90,19,Available
INV-STORE-019-PROD-0043,2025-05-31,STORE-019,PROD-0043,45,22,Available
INV-STORE-019-PROD-0044,2025-05-31,STORE-019,PROD-0044,58,14,Available
INV-STORE-019-PROD-0045,2025-05-31,STORE-019,PROD-0045,2,5,Low Stock
INV-STORE-019-PROD-0046,2025-05-31,STORE-019,PROD-0046,43,5,Available
INV-STORE-019-PROD-0047,2025-05-31,STORE-019,PROD-0047,12,24,Low Stock
INV-STORE-019-PROD-0048,2025-05-31,STORE-019,PROD-0048,87,20,Available
INV-STORE-019-PROD-0049,2025-05-31,STORE-019,PROD-0049,39,13,Available
INV-STORE-019-PROD-0050,2025-05-31,STORE-019,PROD-0050,117,25,Available
INV-STORE-019-PROD-0051,2025-05-31,STORE-019,PROD-0051,72,24,Available
INV-STORE-019-PROD-0052,2025-05-31,STORE-019,PROD-0052,6,9,Low Stock
INV-STORE-019-PROD-0053,2025-05-31,STORE-019,PROD-0053,83,11,Available
INV-STORE-019-PROD-0054,2025-05-31,STORE-019,PROD-0054,11,12,Low Stock
INV-STORE-019-PROD-0055,2025-05-31,STORE-019,PROD-0055,108,25,Available
INV-STORE-019-PROD-0056,2025-05-31,STORE-019,PROD-0056,92,16,Available
INV-STORE-019-PROD-0057,2025-05-31,STORE-019,PROD-0057,61,10,Available
INV-STORE-019-PROD-0058,2025-05-31,STORE-019,PROD-0058,104,19,Available
INV-STORE-019-PROD-0059,2025-05-31,STORE-019,PROD-0059,112,8,Available
INV-STORE-019-PROD-0060,2025-05-31,STORE-019,PROD-0060,81,14,Available
INV-STORE-019-PROD-0061,2025-05-31,STORE-019,PROD-0061,35,20,Available
INV-STORE-019-PROD-0062,2025-05-31,STORE-019,PROD-0062,16,8,Available
INV-STORE-019-PROD-0063,2025-05-31,STORE-019,PROD-0063,38,8,Available
INV-STORE-019-PROD-0064,2025-05-31,STORE-019,PROD-0064,6,16,Low Stock
INV-STORE-019-PROD-0065,2025-05-31,STORE-019,PROD-0065,86,14,Available
INV-STORE-019-PROD-0066,2025-05-31,STORE-019,PROD-0066,19,8,Available
INV-STORE-019-PROD-0067,2025-05-31,STORE-019,PROD-0067,62,23,Available
INV-STORE-019-PROD-0068,2025-05-31,STORE-019,PROD-0068,17,20,Low Stock
INV-STORE-019-PROD-0069,2025-05-31,STORE-019,PROD-0069,48,7,Available
INV-STORE-019-PROD-0070,2025-05-31,STORE-019,PROD-0070,68,24,Available
INV-STORE-019-PROD-0071,2025-05-31,STORE-019,PROD-0071,31,21,Available
INV-STORE-019-PROD-0072,2025-05-31,STORE-019,PROD-0072,84,16,Available
INV-STORE-019-PROD-0073,2025-05-31,STORE-019,PROD-0073,5,10,Low Stock
INV-STORE-019-PROD-0074,2025-05-31,STORE-019,PROD-0074,98,20,Available
INV-STORE-019-PROD-0075,2025-05-31,STORE-019,PROD-0075,99,13,Available
INV-STORE-019-PROD-0076,2025-05-31,STORE-019,PROD-0076,18,8,Available
INV-STORE-019-PROD-0077,2025-05-31,STORE-019,PROD-0077,4,5,Low Stock
INV-STORE-019-PROD-0078,2025-05-31,STORE-019,PROD-0078,106,22,Available
INV-STORE-019-PROD-0079,2025-05-31,STORE-019,PROD-0079,17,20,Low Stock
INV-STORE-019-PROD-0080,2025-05-31,STORE-019,PROD-0080,15,20,Low Stock
INV-STORE-019-PROD-0081,2025-05-31,STORE-019,PROD-0081,96,12,Available
INV-STORE-019-PROD-0082,2025-05-31,STORE-019,PROD-0082,97,9,Available
INV-STORE-019-PROD-0083,2025-05-31,STORE-019,PROD-0083,65,16,Available
INV-STORE-019-PROD-0084,2025-05-31,STORE-019,PROD-0084,110,23,Available
INV-STORE-019-PROD-0085,2025-05-31,STORE-019,PROD-0085,49,9,Available
INV-STORE-019-PROD-0086,2025-05-31,STORE-019,PROD-0086,59,17,Available
INV-STORE-019-PROD-0087,2025-05-31,STORE-019,PROD-0087,23,13,Available
INV-STORE-019-PROD-0088,2025-05-31,STORE-019,PROD-0088,7,23,Low Stock
INV-STORE-019-PROD-0089,2025-05-31,STORE-019,PROD-0089,47,7,Available
INV-STORE-019-PROD-0090,2025-05-31,STORE-019,PROD-0090,94,25,Available
INV-STORE-019-PROD-0091,2025-05-31,STORE-019,PROD-0091,54,5,Available
INV-STORE-019-PROD-0092,2025-05-31,STORE-019,PROD-0092,1,9,Low Stock
INV-STORE-019-PROD-0093,2025-05-31,STORE-019,PROD-0093,101,5,Available
INV-STORE-019-PROD-0094,2025-05-31,STORE-019,PROD-0094,41,12,Available
INV-STORE-019-PROD-0095,2025-05-31,STORE-019,PROD-0095,5,8,Low Stock
INV-STORE-019-PROD-0096,2025-05-31,STORE-019,PROD-0096,35,24,Available
INV-STORE-019-PROD-0097,2025-05-31,STORE-019,PROD-0097,27,16,Available
INV-STORE-019-PROD-0098,2025-05-31,STORE-019,PROD-0098,100,6,Available
INV-STORE-019-PROD-0099,2025-05-31,STORE-019,PROD-0099,16,24,Low Stock
INV-STORE-019-PROD-0100,2025-05-31,STORE-019,PROD-0100,51,14,Available
INV-STORE-020-PROD-0001,2025-05-31,STORE-020,PROD-0001,4,13,Low Stock
INV-STORE-020-PROD-0002,2025-05-31,STORE-020,PROD-0002,119,19,Available
INV-STORE-020-PROD-0003,2025-05-31,STORE-020,PROD-0003,79,19,Available
INV-STORE-020-PROD-0004,2025-05-31,STORE-020,PROD-0004,61,8,Available
INV-STORE-020-PROD-0005,2025-05-31,STORE-020,PROD-0005,80,16,Available
INV-STORE-020-PROD-0006,2025-05-31,STORE-020,PROD-0006,42,17,Available
INV-STORE-020-PROD-0007,2025-05-31,STORE-020,PROD-0007,116,16,Available
INV-STORE-020-PROD-0008,2025-05-31,STORE-020,PROD-0008,67,12,Available
INV-STORE-020-PROD-0009,2025-05-31,STORE-020,PROD-0009,109,15,Available
INV-STORE-020-PROD-0010,2025-05-31,STORE-020,PROD-0010,72,21,Available
INV-STORE-020-PROD-0011,2025-05-31,STORE-020,PROD-0011,42,19,Available
INV-STORE-020-PROD-0012,2025-05-31,STORE-020,PROD-0012,73,15,Available
INV-STORE-020-PROD-0013,2025-05-31,STORE-020,PROD-0013,13,17,Low Stock
INV-STORE-020-PROD-0014,2025-05-31,STORE-020,PROD-0014,19,17,Available
INV-STORE-020-PROD-0015,2025-05-31,STORE-020,PROD-0015,4,16,Low Stock
INV-STORE-020-PROD-0016,2025-05-31,STORE-020,PROD-0016,71,6,Available
INV-STORE-020-PROD-0017,2025-05-31,STORE-020,PROD-0017,110,16,Available
INV-STORE-020-PROD-0018,2025-05-31,STORE-020,PROD-0018,80,17,Available
INV-STORE-020-PROD-0019,2025-05-31,STORE-020,PROD-0019,16,8,Available
INV-STORE-020-PROD-0020,2025-05-31,STORE-020,PROD-0020,99,13,Available
INV-STORE-020-PROD-0021,2025-05-31,STORE-020,PROD-0021,85,13,Available
