transaction_id,transaction_date,customer_id,store_id,channel_id,channel_name,channel_type,payment_id,salesperson_id
TRX-00737,2025-05-09 09:41:00,CUST-0105,STORE-025,CH_OFF,Offline Store,Offline,PAY-00737,EMP-020
TRX-00738,2025-04-06 18:28:00,CUST-0895,STORE-005,CH_WEB,Online Web,Online,PAY-00738,
TRX-00739,2024-01-26 21:14:00,CUST-0434,STORE-024,CH_WEB,Online Web,Online,PAY-00739,
TRX-00740,2024-06-13 18:58:00,CUST-0151,STORE-022,CH_OFF,Offline Store,Offline,PAY-00740,EMP-057
TRX-00741,2024-11-07 19:10:00,CUST-0233,STORE-008,CH_OFF,Offline Store,Offline,PAY-00741,EMP-023
TRX-00742,2025-02-02 09:29:00,CUST-0308,STORE-010,CH_OFF,Offline Store,Offline,PAY-00742,EMP-050
TRX-00743,2024-03-06 16:00:00,CUST-0972,STORE-006,CH_OFF,Offline Store,Offline,PAY-00743,EMP-022
TRX-00744,2024-04-11 12:50:00,CUST-0858,STORE-009,CH_MKT,Marketplace,Online,PAY-00744,
TRX-00745,2024-05-08 17:25:00,CUST-0653,STORE-008,CH_OFF,Offline Store,Offline,PAY-00745,EMP-026
TRX-00746,2024-07-12 15:24:00,CUST-0127,STORE-020,CH_OFF,Offline Store,Offline,PAY-00746,EMP-049
TRX-00747,2024-02-10 10:57:00,CUST-0743,STORE-015,CH_OFF,Offline Store,Offline,PAY-00747,EMP-055
TRX-00748,2025-02-17 10:17:00,CUST-0632,STORE-006,CH_OFF,Offline Store,Offline,PAY-00748,EMP-028
TRX-00749,2024-04-22 17:24:00,CUST-0770,STORE-005,CH_WEB,Online Web,Online,PAY-00749,
TRX-00750,2024-06-10 19:11:00,CUST-0450,STORE-013,CH_OFF,Offline Store,Offline,PAY-00750,EMP-034
TRX-00751,2024-09-18 17:25:00,CUST-0185,STORE-018,CH_WEB,Online Web,Online,PAY-00751,
TRX-00752,2024-04-05 10:16:00,CUST-0603,STORE-015,CH_OFF,Offline Store,Offline,PAY-00752,EMP-068
TRX-00753,2025-03-21 15:06:00,CUST-0054,STORE-023,CH_OFF,Offline Store,Offline,PAY-00753,EMP-068
TRX-00754,2025-02-26 11:40:00,CUST-0820,STORE-001,CH_OFF,Offline Store,Offline,PAY-00754,EMP-063
TRX-00755,2024-01-03 11:55:00,CUST-0593,STORE-022,CH_WEB,Online Web,Online,PAY-00755,
TRX-00756,2024-02-24 11:12:00,,STORE-017,CH_OFF,Offline Store,Offline,PAY-00756,EMP-056
TRX-00757,2024-03-18 13:20:00,CUST-0580,STORE-005,CH_OFF,Offline Store,Offline,PAY-00757,EMP-003
TRX-00758,2024-05-19 13:02:00,,STORE-011,CH_OFF,Offline Store,Offline,PAY-00758,EMP-030
TRX-00759,2024-08-16 18:06:00,CUST-0658,STORE-006,CH_OFF,Offline Store,Offline,PAY-00759,EMP-047
TRX-00760,2025-02-25 19:18:00,CUST-0222,STORE-010,CH_OFF,Offline Store,Offline,PAY-00760,EMP-024
TRX-00761,2024-02-25 20:51:00,CUST-0366,STORE-008,CH_OFF,Offline Store,Offline,PAY-00761,EMP-056
TRX-00762,2024-04-04 14:44:00,CUST-0393,STORE-013,CH_OFF,Offline Store,Offline,PAY-00762,EMP-048
TRX-00763,2024-09-29 16:50:00,CUST-0225,STORE-008,CH_OFF,Offline Store,Offline,PAY-00763,EMP-052
TRX-00764,2025-02-21 11:48:00,CUST-0785,STORE-019,CH_OFF,Offline Store,Offline,PAY-00764,EMP-071
TRX-00765,2024-08-17 14:17:00,CUST-0676,STORE-010,CH_WEB,Online Web,Online,PAY-00765,
TRX-00766,2024-08-30 18:38:00,CUST-0778,STORE-018,CH_OFF,Offline Store,Offline,PAY-00766,EMP-010
TRX-00767,2024-01-24 16:51:00,CUST-0134,STORE-013,CH_OFF,Offline Store,Offline,PAY-00767,EMP-008
TRX-00768,2024-01-20 17:57:00,CUST-0750,STORE-009,CH_MKT,Marketplace,Online,PAY-00768,
TRX-00769,2024-10-11 11:47:00,CUST-0852,STORE-021,CH_OFF,Offline Store,Offline,PAY-00769,EMP-022
TRX-00770,2024-11-03 09:13:00,CUST-0587,STORE-009,CH_MKT,Marketplace,Online,PAY-00770,
TRX-00771,2025-02-23 16:43:00,,STORE-022,CH_OFF,Offline Store,Offline,PAY-00771,EMP-071
TRX-00772,2024-09-09 18:38:00,CUST-0600,STORE-002,CH_OFF,Offline Store,Offline,PAY-00772,EMP-011
TRX-00773,2024-07-29 19:17:00,CUST-0103,STORE-010,CH_WEB,Online Web,Online,PAY-00773,
TRX-00774,2025-05-20 18:13:00,,STORE-009,CH_MKT,Marketplace,Online,PAY-00774,
TRX-00775,2025-03-03 15:59:00,CUST-0938,STORE-018,CH_OFF,Offline Store,Offline,PAY-00775,EMP-005
TRX-00776,2024-03-02 12:20:00,CUST-0436,STORE-002,CH_MKT,Marketplace,Online,PAY-00776,
TRX-00777,2024-04-28 12:56:00,CUST-0723,STORE-004,CH_WEB,Online Web,Online,PAY-00777,
TRX-00778,2024-03-31 13:05:00,CUST-0861,STORE-018,CH_OFF,Offline Store,Offline,PAY-00778,EMP-059
TRX-00779,2024-09-01 17:50:00,CUST-0039,STORE-021,CH_OFF,Offline Store,Offline,PAY-00779,EMP-064
TRX-00780,2024-02-19 10:45:00,CUST-0943,STORE-011,CH_OFF,Offline Store,Offline,PAY-00780,EMP-028
TRX-00781,2024-11-26 11:48:00,CUST-0758,STORE-010,CH_OFF,Offline Store,Offline,PAY-00781,EMP-010
TRX-00782,2024-10-09 17:33:00,CUST-0368,STORE-014,CH_OFF,Offline Store,Offline,PAY-00782,EMP-050
TRX-00783,2025-02-15 12:23:00,CUST-0517,STORE-010,CH_OFF,Offline Store,Offline,PAY-00783,EMP-019
TRX-00784,2024-10-08 10:53:00,CUST-0839,STORE-013,CH_OFF,Offline Store,Offline,PAY-00784,EMP-066
TRX-00785,2024-10-05 21:48:00,CUST-0139,STORE-018,CH_OFF,Offline Store,Offline,PAY-00785,EMP-019
TRX-00786,2024-05-26 17:09:00,CUST-0570,STORE-005,CH_OFF,Offline Store,Offline,PAY-00786,EMP-037
TRX-00787,2024-10-31 09:00:00,CUST-0040,STORE-024,CH_OFF,Offline Store,Offline,PAY-00787,EMP-071
TRX-00788,2025-03-29 11:10:00,CUST-0544,STORE-019,CH_OFF,Offline Store,Offline,PAY-00788,EMP-017
TRX-00789,2024-03-15 09:57:00,CUST-0637,STORE-010,CH_OFF,Offline Store,Offline,PAY-00789,EMP-043
TRX-00790,2025-02-23 21:29:00,CUST-0905,STORE-021,CH_OFF,Offline Store,Offline,PAY-00790,EMP-017
TRX-00791,2024-01-26 19:14:00,CUST-0600,STORE-025,CH_OFF,Offline Store,Offline,PAY-00791,EMP-015
TRX-00792,2024-11-22 14:35:00,CUST-0353,STORE-016,CH_OFF,Offline Store,Offline,PAY-00792,EMP-048
TRX-00793,2024-02-20 20:19:00,CUST-0157,STORE-017,CH_OFF,Offline Store,Offline,PAY-00793,EMP-078
TRX-00794,2024-11-21 11:28:00,CUST-0949,STORE-008,CH_OFF,Offline Store,Offline,PAY-00794,EMP-054
TRX-00795,2025-02-11 13:17:00,CUST-0793,STORE-016,CH_OFF,Offline Store,Offline,PAY-00795,EMP-024
TRX-00796,2024-02-02 13:05:00,CUST-0130,STORE-010,CH_OFF,Offline Store,Offline,PAY-00796,EMP-015
TRX-00797,2025-01-22 09:10:00,CUST-0378,STORE-015,CH_OFF,Offline Store,Offline,PAY-00797,EMP-008
TRX-00798,2024-11-25 19:34:00,CUST-0143,STORE-017,CH_WEB,Online Web,Online,PAY-00798,
TRX-00799,2025-03-29 11:06:00,CUST-0975,STORE-006,CH_OFF,Offline Store,Offline,PAY-00799,EMP-077
TRX-00800,2024-09-03 18:11:00,CUST-0392,STORE-020,CH_OFF,Offline Store,Offline,PAY-00800,EMP-027
TRX-00801,2025-05-27 09:19:00,CUST-0961,STORE-012,CH_OFF,Offline Store,Offline,PAY-00801,EMP-001
TRX-00802,2024-08-19 16:38:00,CUST-0619,STORE-002,CH_OFF,Offline Store,Offline,PAY-00802,EMP-001
TRX-00803,2024-12-14 15:45:00,CUST-0288,STORE-023,CH_OFF,Offline Store,Offline,PAY-00803,EMP-064
TRX-00804,2024-05-26 12:00:00,CUST-0799,STORE-012,CH_MKT,Marketplace,Online,PAY-00804,
TRX-00805,2024-10-21 12:28:00,,STORE-024,CH_OFF,Offline Store,Offline,PAY-00805,EMP-016
TRX-00806,2024-12-18 11:42:00,CUST-0918,STORE-025,CH_OFF,Offline Store,Offline,PAY-00806,EMP-054
TRX-00807,2025-02-20 19:04:00,CUST-0640,STORE-002,CH_OFF,Offline Store,Offline,PAY-00807,EMP-020
TRX-00808,2025-05-04 19:27:00,CUST-0252,STORE-005,CH_OFF,Offline Store,Offline,PAY-00808,EMP-020
TRX-00809,2024-10-18 19:32:00,CUST-0226,STORE-016,CH_WEB,Online Web,Online,PAY-00809,
TRX-00810,2024-12-10 21:58:00,CUST-0771,STORE-018,CH_OFF,Offline Store,Offline,PAY-00810,EMP-073
TRX-00811,2024-09-21 10:31:00,CUST-0207,STORE-022,CH_WEB,Online Web,Online,PAY-00811,
TRX-00812,2024-02-01 15:51:00,CUST-0718,STORE-014,CH_WEB,Online Web,Online,PAY-00812,
TRX-00813,2024-10-13 14:22:00,CUST-0828,STORE-008,CH_OFF,Offline Store,Offline,PAY-00813,EMP-063
TRX-00814,2025-01-11 10:01:00,CUST-0641,STORE-005,CH_OFF,Offline Store,Offline,PAY-00814,EMP-041
TRX-00815,2024-05-26 19:03:00,CUST-0785,STORE-005,CH_MKT,Marketplace,Online,PAY-00815,
TRX-00816,2024-03-15 11:36:00,CUST-0448,STORE-022,CH_MKT,Marketplace,Online,PAY-00816,
TRX-00817,2024-12-19 16:46:00,CUST-0879,STORE-005,CH_OFF,Offline Store,Offline,PAY-00817,EMP-048
TRX-00818,2024-04-05 13:28:00,CUST-0862,STORE-005,CH_OFF,Offline Store,Offline,PAY-00818,EMP-032
TRX-00819,2025-02-08 16:25:00,CUST-0456,STORE-001,CH_OFF,Offline Store,Offline,PAY-00819,EMP-051
TRX-00820,2024-06-04 09:52:00,CUST-0051,STORE-024,CH_MKT,Marketplace,Online,PAY-00820,
TRX-00821,2024-06-19 20:34:00,CUST-0511,STORE-024,CH_OFF,Offline Store,Offline,PAY-00821,EMP-011
TRX-00822,2024-02-23 10:55:00,CUST-0268,STORE-020,CH_OFF,Offline Store,Offline,PAY-00822,EMP-048
TRX-00823,2025-05-01 14:50:00,CUST-0733,STORE-023,CH_OFF,Offline Store,Offline,PAY-00823,EMP-008
TRX-00824,2024-03-03 13:03:00,CUST-0066,STORE-012,CH_WEB,Online Web,Online,PAY-00824,
TRX-00825,2025-04-14 14:22:00,CUST-0202,STORE-002,CH_OFF,Offline Store,Offline,PAY-00825,EMP-080
TRX-00826,2025-04-18 21:58:00,CUST-0415,STORE-020,CH_OFF,Offline Store,Offline,PAY-00826,EMP-068
TRX-00827,2025-04-26 15:28:00,CUST-0754,STORE-023,CH_OFF,Offline Store,Offline,PAY-00827,EMP-067
TRX-00828,2024-09-18 14:41:00,CUST-0603,STORE-012,CH_OFF,Offline Store,Offline,PAY-00828,EMP-055
TRX-00829,2024-06-12 15:25:00,CUST-0097,STORE-015,CH_OFF,Offline Store,Offline,PAY-00829,EMP-062
TRX-00830,2024-07-26 09:09:00,CUST-0350,STORE-007,CH_WEB,Online Web,Online,PAY-00830,
TRX-00831,2024-03-12 19:23:00,CUST-0728,STORE-002,CH_OFF,Offline Store,Offline,PAY-00831,EMP-022
TRX-00832,2024-01-08 17:58:00,CUST-0484,STORE-005,CH_MKT,Marketplace,Online,PAY-00832,
TRX-00833,2025-05-28 13:08:00,CUST-0710,STORE-024,CH_OFF,Offline Store,Offline,PAY-00833,EMP-062
TRX-00834,2024-10-24 16:13:00,CUST-0988,STORE-002,CH_OFF,Offline Store,Offline,PAY-00834,EMP-045
TRX-00835,2025-05-01 10:24:00,CUST-0625,STORE-014,CH_WEB,Online Web,Online,PAY-00835,
TRX-00836,2024-09-29 09:01:00,CUST-0376,STORE-005,CH_OFF,Offline Store,Offline,PAY-00836,EMP-021
TRX-00837,2024-01-14 16:01:00,CUST-0292,STORE-016,CH_MKT,Marketplace,Online,PAY-00837,
TRX-00838,2024-06-04 15:00:00,,STORE-002,CH_OFF,Offline Store,Offline,PAY-00838,EMP-018
TRX-00839,2024-10-22 17:32:00,CUST-0367,STORE-016,CH_OFF,Offline Store,Offline,PAY-00839,EMP-012
TRX-00840,2024-09-02 21:09:00,,STORE-007,CH_MKT,Marketplace,Online,PAY-00840,
TRX-00841,2025-02-06 17:21:00,CUST-0911,STORE-019,CH_OFF,Offline Store,Offline,PAY-00841,EMP-022
TRX-00842,2024-11-23 10:37:00,,STORE-025,CH_WEB,Online Web,Online,PAY-00842,
TRX-00843,2024-11-23 15:54:00,CUST-0223,STORE-013,CH_MKT,Marketplace,Online,PAY-00843,
TRX-00844,2024-03-08 17:28:00,CUST-0745,STORE-001,CH_OFF,Offline Store,Offline,PAY-00844,EMP-040
TRX-00845,2024-09-25 20:14:00,CUST-0428,STORE-014,CH_OFF,Offline Store,Offline,PAY-00845,EMP-012
TRX-00846,2025-03-15 17:04:00,CUST-0886,STORE-025,CH_WEB,Online Web,Online,PAY-00846,
TRX-00847,2024-03-31 09:22:00,CUST-0970,STORE-007,CH_OFF,Offline Store,Offline,PAY-00847,EMP-032
TRX-00848,2024-04-06 17:37:00,CUST-0765,STORE-010,CH_MKT,Marketplace,Online,PAY-00848,
TRX-00849,2024-04-16 15:51:00,CUST-0491,STORE-023,CH_WEB,Online Web,Online,PAY-00849,
TRX-00850,2025-02-10 21:50:00,CUST-0471,STORE-013,CH_OFF,Offline Store,Offline,PAY-00850,EMP-023
TRX-00851,2025-02-10 10:25:00,CUST-0333,STORE-006,CH_OFF,Offline Store,Offline,PAY-00851,EMP-024
TRX-00852,2024-04-18 11:20:00,CUST-0489,STORE-016,CH_WEB,Online Web,Online,PAY-00852,
TRX-00853,2024-01-26 14:01:00,CUST-0941,STORE-023,CH_MKT,Marketplace,Online,PAY-00853,
TRX-00854,2024-12-25 21:05:00,CUST-0452,STORE-003,CH_MKT,Marketplace,Online,PAY-00854,
TRX-00855,2025-04-02 17:53:00,CUST-0358,STORE-021,CH_OFF,Offline Store,Offline,PAY-00855,EMP-060
TRX-00856,2024-01-24 15:42:00,CUST-0353,STORE-005,CH_OFF,Offline Store,Offline,PAY-00856,EMP-024
TRX-00857,2024-02-12 09:50:00,CUST-0655,STORE-007,CH_OFF,Offline Store,Offline,PAY-00857,EMP-003
TRX-00858,2024-04-04 21:41:00,CUST-0313,STORE-013,CH_OFF,Offline Store,Offline,PAY-00858,EMP-077
TRX-00859,2024-11-07 13:23:00,CUST-0339,STORE-024,CH_OFF,Offline Store,Offline,PAY-00859,EMP-009
TRX-00860,2024-10-01 17:12:00,CUST-0576,STORE-024,CH_WEB,Online Web,Online,PAY-00860,
TRX-00861,2024-01-31 19:51:00,CUST-0374,STORE-017,CH_OFF,Offline Store,Offline,PAY-00861,EMP-061
TRX-00862,2024-09-14 13:15:00,CUST-0747,STORE-014,CH_OFF,Offline Store,Offline,PAY-00862,EMP-077
TRX-00863,2024-01-09 09:29:00,CUST-0177,STORE-025,CH_OFF,Offline Store,Offline,PAY-00863,EMP-078
TRX-00864,2024-01-05 12:35:00,CUST-0065,STORE-014,CH_WEB,Online Web,Online,PAY-00864,
TRX-00865,2024-12-17 09:42:00,CUST-0576,STORE-004,CH_OFF,Offline Store,Offline,PAY-00865,EMP-040
TRX-00866,2024-12-04 12:05:00,CUST-0743,STORE-004,CH_WEB,Online Web,Online,PAY-00866,
TRX-00867,2025-04-16 13:09:00,CUST-0861,STORE-022,CH_OFF,Offline Store,Offline,PAY-00867,EMP-049
TRX-00868,2024-03-23 18:14:00,CUST-0081,STORE-016,CH_MKT,Marketplace,Online,PAY-00868,
TRX-00869,2024-04-20 15:29:00,CUST-0453,STORE-009,CH_OFF,Offline Store,Offline,PAY-00869,EMP-050
TRX-00870,2024-06-19 21:27:00,CUST-0104,STORE-006,CH_WEB,Online Web,Online,PAY-00870,
TRX-00871,2025-03-17 12:01:00,CUST-0241,STORE-020,CH_OFF,Offline Store,Offline,PAY-00871,EMP-077
TRX-00872,2024-05-08 19:45:00,CUST-0452,STORE-008,CH_OFF,Offline Store,Offline,PAY-00872,EMP-013
TRX-00873,2025-01-13 18:52:00,CUST-0305,STORE-012,CH_OFF,Offline Store,Offline,PAY-00873,EMP-006
TRX-00874,2024-01-25 20:18:00,CUST-0199,STORE-003,CH_OFF,Offline Store,Offline,PAY-00874,EMP-067
TRX-00875,2025-02-21 11:43:00,CUST-0972,STORE-022,CH_OFF,Offline Store,Offline,PAY-00875,EMP-060
TRX-00876,2024-02-24 20:32:00,CUST-0840,STORE-020,CH_OFF,Offline Store,Offline,PAY-00876,EMP-020
TRX-00877,2025-04-16 15:49:00,CUST-0792,STORE-001,CH_OFF,Offline Store,Offline,PAY-00877,EMP-046
TRX-00878,2024-03-23 14:55:00,CUST-0261,STORE-009,CH_WEB,Online Web,Online,PAY-00878,
TRX-00879,2024-02-05 12:47:00,CUST-0654,STORE-012,CH_OFF,Offline Store,Offline,PAY-00879,EMP-008
TRX-00880,2024-07-29 13:26:00,CUST-0471,STORE-022,CH_OFF,Offline Store,Offline,PAY-00880,EMP-045
TRX-00881,2024-05-15 16:11:00,,STORE-025,CH_WEB,Online Web,Online,PAY-00881,
TRX-00882,2024-08-29 11:02:00,CUST-0758,STORE-007,CH_OFF,Offline Store,Offline,PAY-00882,EMP-010
TRX-00883,2024-01-13 16:47:00,CUST-0724,STORE-010,CH_WEB,Online Web,Online,PAY-00883,
TRX-00884,2025-01-08 21:01:00,CUST-0688,STORE-018,CH_OFF,Offline Store,Offline,PAY-00884,EMP-078
TRX-00885,2025-01-07 15:38:00,CUST-0632,STORE-013,CH_OFF,Offline Store,Offline,PAY-00885,EMP-045
TRX-00886,2024-05-24 15:15:00,CUST-0411,STORE-004,CH_OFF,Offline Store,Offline,PAY-00886,EMP-018
TRX-00887,2024-10-20 09:10:00,CUST-0223,STORE-022,CH_OFF,Offline Store,Offline,PAY-00887,EMP-037
TRX-00888,2024-04-09 19:19:00,CUST-0688,STORE-004,CH_OFF,Offline Store,Offline,PAY-00888,EMP-048
TRX-00889,2025-03-01 13:30:00,,STORE-009,CH_MKT,Marketplace,Online,PAY-00889,
TRX-00890,2024-08-24 09:01:00,CUST-0226,STORE-016,CH_OFF,Offline Store,Offline,PAY-00890,EMP-078
TRX-00891,2024-02-29 15:21:00,CUST-0287,STORE-003,CH_OFF,Offline Store,Offline,PAY-00891,EMP-006
TRX-00892,2025-02-14 19:03:00,CUST-0492,STORE-011,CH_WEB,Online Web,Online,PAY-00892,
TRX-00893,2024-11-19 11:59:00,CUST-0110,STORE-016,CH_OFF,Offline Store,Offline,PAY-00893,EMP-016
TRX-00894,2024-04-14 09:27:00,,STORE-007,CH_OFF,Offline Store,Offline,PAY-00894,EMP-041
TRX-00895,2024-07-01 20:55:00,CUST-0106,STORE-014,CH_OFF,Offline Store,Offline,PAY-00895,EMP-077
TRX-00896,2024-02-24 15:33:00,CUST-0171,STORE-023,CH_WEB,Online Web,Online,PAY-00896,
TRX-00897,2024-06-24 10:24:00,CUST-0708,STORE-007,CH_OFF,Offline Store,Offline,PAY-00897,EMP-054
TRX-00898,2024-10-29 14:33:00,CUST-0516,STORE-008,CH_OFF,Offline Store,Offline,PAY-00898,EMP-044
TRX-00899,2024-06-06 11:58:00,CUST-0985,STORE-011,CH_OFF,Offline Store,Offline,PAY-00899,EMP-014
TRX-00900,2025-03-07 11:57:00,CUST-0839,STORE-023,CH_WEB,Online Web,Online,PAY-00900,
TRX-00901,2024-11-17 15:13:00,CUST-0618,STORE-008,CH_OFF,Offline Store,Offline,PAY-00901,EMP-002
TRX-00902,2024-02-02 17:47:00,CUST-0888,STORE-006,CH_MKT,Marketplace,Online,PAY-00902,
TRX-00903,2025-04-26 12:59:00,CUST-0030,STORE-016,CH_OFF,Offline Store,Offline,PAY-00903,EMP-018
TRX-00904,2024-06-23 20:54:00,CUST-0097,STORE-023,CH_WEB,Online Web,Online,PAY-00904,
TRX-00905,2024-11-13 13:17:00,CUST-0780,STORE-018,CH_OFF,Offline Store,Offline,PAY-00905,EMP-035
TRX-00906,2024-11-11 16:26:00,CUST-0916,STORE-003,CH_OFF,Offline Store,Offline,PAY-00906,EMP-016
TRX-00907,2024-03-07 12:29:00,,STORE-010,CH_WEB,Online Web,Online,PAY-00907,
TRX-00908,2024-07-23 14:24:00,CUST-0274,STORE-006,CH_OFF,Offline Store,Offline,PAY-00908,EMP-074
TRX-00909,2024-06-20 18:22:00,CUST-0551,STORE-013,CH_OFF,Offline Store,Offline,PAY-00909,EMP-012
TRX-00910,2024-11-08 11:17:00,CUST-0880,STORE-005,CH_WEB,Online Web,Online,PAY-00910,
TRX-00911,2024-09-20 12:30:00,CUST-0962,STORE-024,CH_MKT,Marketplace,Online,PAY-00911,
TRX-00912,2024-06-29 15:39:00,CUST-0568,STORE-011,CH_OFF,Offline Store,Offline,PAY-00912,EMP-044
TRX-00913,2025-01-17 18:17:00,CUST-0944,STORE-016,CH_MKT,Marketplace,Online,PAY-00913,
TRX-00914,2024-02-15 13:29:00,CUST-0563,STORE-017,CH_OFF,Offline Store,Offline,PAY-00914,EMP-026
TRX-00915,2024-10-08 13:47:00,CUST-0661,STORE-013,CH_OFF,Offline Store,Offline,PAY-00915,EMP-049
TRX-00916,2025-03-19 18:03:00,CUST-0268,STORE-020,CH_MKT,Marketplace,Online,PAY-00916,
TRX-00917,2025-02-05 16:53:00,CUST-0443,STORE-024,CH_OFF,Offline Store,Offline,PAY-00917,EMP-042
TRX-00918,2024-10-26 13:36:00,CUST-0700,STORE-006,CH_OFF,Offline Store,Offline,PAY-00918,EMP-027
TRX-00919,2024-01-18 19:21:00,CUST-0419,STORE-023,CH_OFF,Offline Store,Offline,PAY-00919,EMP-074
TRX-00920,2024-12-05 21:28:00,CUST-0982,STORE-002,CH_OFF,Offline Store,Offline,PAY-00920,EMP-017
TRX-00921,2024-11-04 17:50:00,,STORE-014,CH_MKT,Marketplace,Online,PAY-00921,
TRX-00922,2024-03-27 09:49:00,,STORE-025,CH_OFF,Offline Store,Offline,PAY-00922,EMP-019
TRX-00923,2025-05-16 16:22:00,CUST-0778,STORE-016,CH_OFF,Offline Store,Offline,PAY-00923,EMP-007
TRX-00924,2024-03-14 19:09:00,CUST-0380,STORE-015,CH_OFF,Offline Store,Offline,PAY-00924,EMP-054
TRX-00925,2024-11-04 13:55:00,CUST-0473,STORE-014,CH_MKT,Marketplace,Online,PAY-00925,
TRX-00926,2025-05-15 16:16:00,CUST-0990,STORE-025,CH_WEB,Online Web,Online,PAY-00926,
TRX-00927,2024-09-02 16:24:00,CUST-0571,STORE-016,CH_MKT,Marketplace,Online,PAY-00927,
TRX-00928,2024-03-18 14:48:00,CUST-0213,STORE-021,CH_OFF,Offline Store,Offline,PAY-00928,EMP-027
TRX-00929,2025-01-16 15:22:00,CUST-0154,STORE-008,CH_WEB,Online Web,Online,PAY-00929,
TRX-00930,2025-03-16 09:40:00,CUST-0938,STORE-022,CH_MKT,Marketplace,Online,PAY-00930,
TRX-00931,2024-03-20 10:38:00,CUST-0613,STORE-017,CH_WEB,Online Web,Online,PAY-00931,
TRX-00932,2024-10-10 15:27:00,,STORE-024,CH_WEB,Online Web,Online,PAY-00932,
TRX-00933,2025-02-25 15:42:00,CUST-0801,STORE-013,CH_WEB,Online Web,Online,PAY-00933,
TRX-00934,2024-03-10 13:45:00,CUST-0239,STORE-023,CH_OFF,Offline Store,Offline,PAY-00934,EMP-030
TRX-00935,2025-05-07 19:15:00,CUST-0433,STORE-006,CH_OFF,Offline Store,Offline,PAY-00935,EMP-020
TRX-00936,2025-04-06 12:13:00,CUST-0859,STORE-003,CH_OFF,Offline Store,Offline,PAY-00936,EMP-033
TRX-00937,2024-01-18 20:55:00,CUST-0939,STORE-024,CH_OFF,Offline Store,Offline,PAY-00937,EMP-029
TRX-00938,2024-04-07 12:05:00,CUST-0941,STORE-012,CH_OFF,Offline Store,Offline,PAY-00938,EMP-010
TRX-00939,2025-01-08 19:10:00,CUST-0501,STORE-018,CH_OFF,Offline Store,Offline,PAY-00939,EMP-078
TRX-00940,2025-01-19 14:23:00,CUST-0860,STORE-004,CH_MKT,Marketplace,Online,PAY-00940,
TRX-00941,2024-02-12 20:03:00,CUST-0984,STORE-018,CH_OFF,Offline Store,Offline,PAY-00941,EMP-009
TRX-00942,2024-02-23 18:47:00,CUST-0178,STORE-003,CH_MKT,Marketplace,Online,PAY-00942,
TRX-00943,2024-12-30 14:12:00,CUST-0976,STORE-003,CH_MKT,Marketplace,Online,PAY-00943,
TRX-00944,2025-02-21 14:39:00,CUST-0680,STORE-025,CH_MKT,Marketplace,Online,PAY-00944,
TRX-00945,2024-07-07 18:37:00,CUST-0417,STORE-020,CH_OFF,Offline Store,Offline,PAY-00945,EMP-077
TRX-00946,2025-01-26 19:24:00,CUST-0096,STORE-001,CH_MKT,Marketplace,Online,PAY-00946,
TRX-00947,2024-05-17 21:47:00,CUST-0549,STORE-005,CH_WEB,Online Web,Online,PAY-00947,
TRX-00948,2025-01-25 11:01:00,CUST-0647,STORE-009,CH_WEB,Online Web,Online,PAY-00948,
TRX-00949,2024-05-15 17:40:00,CUST-0721,STORE-007,CH_OFF,Offline Store,Offline,PAY-00949,EMP-021
TRX-00950,2024-05-11 13:51:00,CUST-0475,STORE-004,CH_OFF,Offline Store,Offline,PAY-00950,EMP-019
TRX-00951,2025-01-24 09:18:00,CUST-0178,STORE-006,CH_OFF,Offline Store,Offline,PAY-00951,EMP-034
TRX-00952,2024-12-15 09:45:00,CUST-0264,STORE-003,CH_WEB,Online Web,Online,PAY-00952,
TRX-00953,2025-05-18 17:32:00,CUST-0454,STORE-024,CH_OFF,Offline Store,Offline,PAY-00953,EMP-049
TRX-00954,2024-05-21 18:01:00,CUST-0101,STORE-024,CH_WEB,Online Web,Online,PAY-00954,
TRX-00955,2024-05-04 21:46:00,CUST-0878,STORE-017,CH_OFF,Offline Store,Offline,PAY-00955,EMP-076
TRX-00956,2025-01-05 12:19:00,CUST-0575,STORE-008,CH_WEB,Online Web,Online,PAY-00956,
TRX-00957,2025-02-07 16:00:00,CUST-0262,STORE-017,CH_OFF,Offline Store,Offline,PAY-00957,EMP-067
TRX-00958,2024-06-11 17:57:00,CUST-0550,STORE-001,CH_WEB,Online Web,Online,PAY-00958,
TRX-00959,2025-02-23 19:31:00,CUST-0626,STORE-013,CH_OFF,Offline Store,Offline,PAY-00959,EMP-036
TRX-00960,2024-12-31 19:12:00,CUST-0490,STORE-011,CH_OFF,Offline Store,Offline,PAY-00960,EMP-045
TRX-00961,2024-10-25 17:24:00,CUST-0951,STORE-006,CH_WEB,Online Web,Online,PAY-00961,
TRX-00962,2025-02-20 14:50:00,CUST-0786,STORE-012,CH_OFF,Offline Store,Offline,PAY-00962,EMP-056
TRX-00963,2024-07-07 09:53:00,CUST-0804,STORE-007,CH_OFF,Offline Store,Offline,PAY-00963,EMP-005
TRX-00964,2024-10-14 21:34:00,CUST-0221,STORE-010,CH_OFF,Offline Store,Offline,PAY-00964,EMP-077
TRX-00965,2024-02-04 13:00:00,CUST-0202,STORE-010,CH_MKT,Marketplace,Online,PAY-00965,
TRX-00966,2024-12-20 14:16:00,CUST-0902,STORE-001,CH_OFF,Offline Store,Offline,PAY-00966,EMP-045
